data_venda,id_venda,tipo_cliente,produto,marca,quantidade,preco_unitario,canal_venda,forma_pagamento,cnpj
2024-01-26,219025,consumidor_final,gas_p13,Liquigás,20,110.0,telefone,boleto,
Jan-06-24,219026,comercio,gas_p45,Fogás,34,380.0,balcao,credito,59.450.665/0001-96
Jan-09-24,219027,comercio,gas_p13,Liquigás,22,110.0,balcao,debito,52.141.845/0001-58
Jan-14-24,219028,consumidor_final,gas_p13,Ultragaz,8,110.0,whatsapp,credito,
12-01-2024,219029,comercio,gas_p45,Copagaz,25,380.0,comercial,pix,29.355.349/0001-47
17-01-2024,219030,consumidor_final,gas_p13,Ultragaz,10,110.0,whatsapp,pix,
Jan-15-24,219031,comercio,agua_500ml,Crystal,19,2.5,balcao,dinheiro,78.168.127/0001-23
2024-01-02,219032,comercio,gas_p45,Copagaz,37,380.0,whatsapp,debito,
2024-01-26,219033,comercio,galao_25l,Bonafont,29,26.0,comercial,credito,77.884.574/0001-34
2024-01-07,219034,comercio,gas_p13,Ultragaz,47,110.0,comercial,pix,61.759.133/0001-62
Jan-14-24,219035,comercio,galao_25l,Lindoya,24,26.0,whatsapp,debito,58.912.929/0001-55
2024-01-03,219036,comercio,gas_p13,Liquigás,11,110.0,telefone,boleto,35.123.526/0001-83
18-01-2024,219037,comercio,gas_p45,Fogás,18,"R$ 380,0",whatsapp,debito,
Jan-25-24,219038,comercio,agua_500ml,Minalba,26,2.5,telefone,dinheiro,
12-01-2024,219039,comercio,galao_25l,Lindoya,19,26.0,comercial,boleto,25.176.117/0001-11
Jan-05-24,219040,comercio,gas_p45,Fogás,1,380.0,balcao,boleto,58.957.265/0001-64
25-01-2024,219041,consumidor_final,gas_p45,Copagaz,6,380.0,balcao,credito,
Jan-22-24,219042,comercio,gas_p45,Copagaz,23,380.0,balcao,boleto,43.238.579/0001-60
17-01-2024,219043,comercio,gas_p45,Fogás,41,380.0,telefone,credito,10.642.635/0001-67
13-01-2024,219044,comercio,gas_p45,Copagaz,10,380.0,whatsapp,credito,16.690.487/0001-83
02/01/2024,219045,consumidor_final,agua_500ml,Crystal,48,2.5,telefone,credito,
08/01/2024,219046,comercio,galao_25l,Bonafont,18,26.0,comercial,dinheiro,52.649.572/0001-67
03-01-2024,219047,comercio,gas_p13,Liquigás,25,110.0,balcao,credito,95.516.802/0001-75
01-01-2024,219048,comercio,agua_500ml,Minalba,34,2.5,balcao,debito,69.486.907/0001-84
18-01-2024,219049,comercio,galao_25l,Lindoya,4,26.0,telefone,debito,70.979.952/0001-47
Jan-29-24,219050,consumidor_final,gas_p45,Fogás,1,380.0,comercial,dinheiro,
Jan-20-24,219051,comercio,galao_25l,Bonafont,45,"R$ 26,0",comercial,debito,
2024-01-25,219052,comercio,gas_p45,Fogás,19,380.0,whatsapp,dinheiro,95.478.255/0001-96
Jan-18-24,219053,comercio,agua_500ml,Minalba,26,"R$ 2,5",balcao,dinheiro,93.479.383/0001-69
04-01-2024,219054,consumidor_final,agua_500ml,Minalba,10,"2,5",balcao,debito,
22-01-2024,219055,comercio,galao_25l,Bonafont,38,26.0,whatsapp,boleto,13.279.554/0001-57
29/01/2024,219056,consumidor_final,gas_p45,Fogás,32,380.0,telefone,dinheiro,
22-01-2024,219057,comercio,gas_p45,Copagaz,43,380.0,balcao,boleto,74.640.572/0001-41
2024-01-25,219058,comercio,gas_p45,Fogás,30,380.0,balcao,pix,16.441.447/0001-80
2024-01-10,219059,comercio,agua_500ml,Minalba,38,2.5,telefone,pix,96.162.312/0001-66
Jan-24-24,219060,comercio,gas_p45,Copagaz,10,"R$ 380,0",comercial,credito,90.263.238/0001-46
2024-01-08,219061,comercio,gas_p45,Copagaz,20,380.0,balcao,pix,69.252.710/0001-28
2024-01-06,219062,comercio,gas_p13,Ultragaz,46,110.0,balcao,pix,56.532.339/0001-55
29-01-2024,219063,comercio,gas_p45,Fogás,43,380.0,balcao,credito,40.813.448/0001-76
2024-01-25,219064,comercio,gas_p45,Copagaz,46,"R$ 380,0",balcao,dinheiro,96.484.926/0001-39
Jan-30-24,,comercio,galao_25l,Lindoya,11,26.0,comercial,boleto,23.276.269/0001-41
27-01-2024,219066,consumidor_final,gas_p45,Copagaz,2,380.0,balcao,pix,
Jan-07-24,219067,comercio,gas_p13,Liquigás,10,110.0,whatsapp,dinheiro,87.203.842/0001-19
2024-01-06,219068,consumidor_final,galao_25l,Lindoya,41,26.0,balcao,credito,
30/01/2024,219069,comercio,gas_p45,Fogás,40,380.0,comercial,boleto,54.270.354/0001-30
13-01-2024,219070,comercio,galao_25l,Lindoya,43,26.0,whatsapp,pix,21.941.305/0001-22
03-01-2024,219071,comercio,gas_p13,Ultragaz,34,110.0,telefone,boleto,77.157.752/0001-22
05-01-2024,219072,comercio,galao_25l,Bonafont,14,"26,0",whatsapp,credito,41.423.875/0001-99
27/01/2024,219073,consumidor_final,agua_500ml,Minalba,33,2.5,telefone,boleto,
Jan-25-24,219074,comercio,agua_500ml,Minalba,4,2.5,balcao,boleto,65.383.835/0001-70
28/01/2024,219075,comercio,agua_500ml,Crystal,42,2.5,balcao,boleto,64.300.230/0001-90
08/01/2024,219076,comercio,gas_p13,Liquigás,20,110.0,telefone,,77.443.934/0001-92
16-01-2024,219077,consumidor_final,agua_500ml,Crystal,46,2.5,comercial,dinheiro,
27/01/2024,219078,comercio,galao_25l,Bonafont,38,26.0,balcao,boleto,42.343.112/0001-25
Jan-24-24,219079,comercio,gas_p45,Fogás,13,380.0,balcao,dinheiro,35.565.460/0001-22
Jan-03-24,219080,consumidor_final,gas_p13,Ultragaz,26,110.0,comercial,pix,
11/01/2024,219081,comercio,agua_500ml,Crystal,5,2.5,whatsapp,boleto,
09-01-2024,219082,comercio,gas_p45,Copagaz,50,380.0,comercial,credito,82.198.634/0001-38
06/01/2024,219083,comercio,galao_25l,Lindoya,46,26.0,comercial,dinheiro,37.674.599/0001-40
2024-01-18,219084,comercio,galao_25l,Bonafont,37,26.0,whatsapp,credito,
2024-01-16,219085,comercio,galao_25l,Lindoya,39,26.0,telefone,debito,71.223.710/0001-27
2024-01-20,219086,comercio,galao_25l,Lindoya,36,26.0,comercial,,59.687.703/0001-13
31/01/2024,219087,comercio,galao_25l,Bonafont,29,26.0,telefone,dinheiro,17.991.648/0001-90
02-01-2024,219088,comercio,gas_p45,Fogás,35,380.0,balcao,boleto,13.237.365/0001-28
2024-01-23,219089,comercio,gas_p13,Liquigás,11,110.0,telefone,debito,
2024-01-19,219090,consumidor_final,gas_p13,Liquigás,8,110.0,balcao,boleto,
2024-01-04,219091,consumidor_final,galao_25l,Lindoya,46,"R$ 26,0",whatsapp,pix,
2024-01-21,219092,comercio,agua_500ml,Minalba,22,2.5,balcao,dinheiro,99.971.947/0001-46
Jan-23-24,219093,comercio,gas_p13,Liquigás,41,"R$ 110,0",whatsapp,pix,27.937.461/0001-37
Jan-03-24,219094,comercio,gas_p13,Liquigás,15,110.0,comercial,credito,95.107.330/0001-89
20-01-2024,219095,consumidor_final,galao_25l,Lindoya,49,26.0,balcao,credito,
Jan-28-24,219096,comercio,agua_500ml,Minalba,48,2.5,whatsapp,boleto,34.757.610/0001-88
11-01-2024,219097,comercio,galao_25l,Bonafont,6,"R$ 26,0",balcao,,11.491.555/0001-78
2024-01-18,219098,consumidor_final,gas_p13,Liquigás,47,110.0,whatsapp,boleto,
2024-01-16,219099,comercio,galao_25l,Bonafont,29,26.0,telefone,debito,86.599.902/0001-51
19-01-2024,219100,comercio,gas_p45,Fogás,16,"R$ 380,0",telefone,debito,74.762.469/0001-62
2024-01-30,219101,comercio,galao_25l,Lindoya,7,"R$ 26,0",balcao,debito,45.963.532/0001-91
05-01-2024,219102,consumidor_final,gas_p45,Copagaz,12,380.0,telefone,,
07/01/2024,219103,comercio,gas_p45,Fogás,31,380.0,comercial,boleto,39.356.436/0001-95
04/01/2024,219104,comercio,galao_25l,Bonafont,47,"R$ 26,0",comercial,pix,81.698.394/0001-88
27/01/2024,219105,comercio,galao_25l,Bonafont,17,26.0,telefone,pix,68.373.492/0001-74
07/01/2024,219106,comercio,gas_p13,Liquigás,-5,110.0,comercial,credito,12.177.169/0001-39
13/01/2024,219107,comercio,gas_p13,Liquigás,43,110.0,whatsapp,debito,65.863.825/0001-15
Jan-23-24,219108,comercio,galao_25l,Lindoya,2,26.0,whatsapp,credito,71.538.131/0001-45
28/01/2024,219109,comercio,gas_p13,Liquigás,40,110.0,whatsapp,debito,48.433.168/0001-55
2024-01-05,219110,consumidor_final,gas_p13,Liquigás,7,"R$ 110,0",telefone,credito,
Jan-15-24,219111,consumidor_final,galao_25l,Bonafont,-5,26.0,whatsapp,boleto,
04-01-2024,219112,comercio,gas_p45,Fogás,37,380.0,telefone,boleto,55.622.982/0001-49
14-01-2024,219113,consumidor_final,gas_p13,Liquigás,36,110.0,comercial,credito,
2024-01-15,219114,comercio,gas_p13,Ultragaz,43,110.0,balcao,pix,10.256.894/0001-36
17/01/2024,219115,comercio,galao_25l,Lindoya,50,26.0,whatsapp,credito,90.170.554/0001-78
20-01-2024,219116,comercio,gas_p45,Fogás,6,380.0,telefone,pix,
18/01/2024,219117,comercio,gas_p45,Fogás,50,380.0,telefone,boleto,61.108.431/0001-88
Jan-20-24,219118,comercio,gas_p13,Liquigás,47,110.0,telefone,,19.511.123/0001-18
17/01/2024,219119,comercio,galao_25l,Bonafont,-5,26.0,balcao,credito,61.139.445/0001-73
Jan-24-24,219120,comercio,gas_p13,Ultragaz,32,110.0,comercial,credito,17.111.241/0001-19
19-01-2024,219121,comercio,galao_25l,Bonafont,37,26.0,whatsapp,credito,96.858.877/0001-13
Jan-16-24,219122,comercio,agua_500ml,Minalba,-5,2.5,telefone,pix,
2024-01-10,219123,comercio,gas_p45,Fogás,10,380.0,telefone,pix,25.758.636/0001-79
2024-01-21,219124,comercio,galao_25l,Lindoya,43,26.0,balcao,dinheiro,
Jan-16-24,219125,comercio,gas_p13,Ultragaz,17,110.0,whatsapp,boleto,92.122.845/0001-42
22-01-2024,219126,consumidor_final,galao_25l,Bonafont,6,26.0,balcao,dinheiro,
19/01/2024,219127,comercio,agua_500ml,Minalba,26,2.5,telefone,dinheiro,
09/01/2024,219128,comercio,galao_25l,Lindoya,2,"26,0",whatsapp,pix,
2024-01-14,219129,comercio,gas_p45,Copagaz,8,380.0,whatsapp,dinheiro,38.637.480/0001-70
2024-01-04,219130,comercio,gas_p13,Liquigás,10,110.0,whatsapp,dinheiro,84.981.972/0001-29
08-01-2024,219131,consumidor_final,galao_25l,Bonafont,15,26.0,balcao,boleto,
15-01-2024,219132,comercio,gas_p45,Copagaz,16,380.0,whatsapp,pix,58.283.153/0001-35
2024-01-15,219133,consumidor_final,agua_500ml,Crystal,28,2.5,whatsapp,dinheiro,
Jan-29-24,219134,comercio,agua_500ml,Crystal,22,2.5,comercial,boleto,24.335.646/0001-68
11-01-2024,219135,comercio,agua_500ml,Minalba,27,2.5,balcao,boleto,97.549.664/0001-52
30/01/2024,219136,comercio,gas_p45,Copagaz,15,380.0,telefone,debito,30.406.695/0001-73
Jan-19-24,219137,consumidor_final,gas_p13,Ultragaz,2,110.0,whatsapp,debito,
03/01/2024,219138,comercio,agua_500ml,Minalba,18,2.5,comercial,boleto,80.550.444/0001-40
11/01/2024,219139,comercio,galao_25l,Bonafont,22,26.0,whatsapp,boleto,21.945.290/0001-88
Jan-05-24,219140,comercio,galao_25l,Bonafont,30,"R$ 26,0",telefone,boleto,49.180.484/0001-51
2024-01-05,219141,comercio,gas_p13,Liquigás,16,"110,0",balcao,boleto,30.250.798/0001-18
11/01/2024,219142,comercio,galao_25l,Bonafont,11,26.0,whatsapp,boleto,51.101.834/0001-91
24/01/2024,219143,comercio,agua_500ml,Minalba,38,2.5,whatsapp,boleto,23.122.583/0001-45
2024-01-09,219144,consumidor_final,galao_25l,Bonafont,7,26.0,comercial,boleto,
05-01-2024,219145,comercio,gas_p45,Fogás,11,380.0,whatsapp,debito,10.966.663/0001-71
Jan-05-24,219146,comercio,gas_p13,Liquigás,44,110.0,whatsapp,credito,
2024-01-28,219147,consumidor_final,agua_500ml,Crystal,28,2.5,whatsapp,credito,
Jan-25-24,219148,consumidor_final,gas_p13,Liquigás,48,110.0,balcao,credito,
21-01-2024,219149,consumidor_final,agua_500ml,Crystal,37,2.5,telefone,dinheiro,
2024-01-23,219150,comercio,gas_p13,Liquigás,35,"R$ 110,0",telefone,dinheiro,60.267.363/0001-77
2024-01-28,219151,comercio,galao_25l,Lindoya,44,26.0,telefone,credito,95.317.354/0001-76
Jan-11-24,219152,comercio,gas_p45,Copagaz,42,380.0,telefone,credito,
25-01-2024,219153,comercio,gas_p45,Copagaz,2,"380,0",comercial,boleto,31.965.339/0001-15
22/01/2024,219154,comercio,gas_p45,Copagaz,7,380.0,telefone,dinheiro,77.273.966/0001-41
Jan-20-24,219155,comercio,gas_p45,Copagaz,28,380.0,balcao,debito,35.981.518/0001-63
Jan-14-24,219156,comercio,galao_25l,Lindoya,11,26.0,telefone,debito,13.303.482/0001-61
20-01-2024,219157,comercio,gas_p13,Liquigás,39,110.0,comercial,credito,27.228.449/0001-91
20-01-2024,219158,comercio,gas_p13,Liquigás,49,110.0,comercial,boleto,
01-01-2024,219159,consumidor_final,galao_25l,Bonafont,43,26.0,telefone,pix,
Jan-10-24,219160,comercio,gas_p45,Fogás,36,380.0,balcao,credito,69.500.366/0001-76
2024-01-02,219161,comercio,gas_p45,Fogás,17,380.0,comercial,debito,10.184.979/0001-29
15-01-2024,219162,comercio,gas_p13,Ultragaz,40,110.0,telefone,,36.304.441/0001-57
Jan-05-24,219163,comercio,gas_p45,Fogás,48,380.0,comercial,,12.799.666/0001-52
31-01-2024,219164,comercio,agua_500ml,Minalba,26,2.5,comercial,pix,83.307.551/0001-95
2024-01-11,219165,consumidor_final,gas_p13,Ultragaz,45,110.0,telefone,pix,
13/01/2024,219166,comercio,gas_p13,Liquigás,44,110.0,balcao,debito,45.516.465/0001-57
2024-01-22,219167,comercio,galao_25l,Lindoya,38,26.0,comercial,pix,17.865.977/0001-18
18/01/2024,219168,comercio,gas_p13,Liquigás,35,110.0,whatsapp,dinheiro,91.653.504/0001-17
27/01/2024,219169,comercio,galao_25l,Lindoya,6,"R$ 26,0",balcao,dinheiro,17.892.934/0001-82
25-01-2024,219170,consumidor_final,galao_25l,Lindoya,7,26.0,whatsapp,credito,
23-01-2024,219171,comercio,gas_p45,Copagaz,50,380.0,balcao,credito,56.833.334/0001-68
15/01/2024,219172,comercio,gas_p13,Ultragaz,17,110.0,telefone,dinheiro,53.578.595/0001-33
2024-01-01,219173,comercio,gas_p13,Liquigás,47,"R$ 110,0",whatsapp,credito,71.618.549/0001-23
2024-01-15,219174,comercio,galao_25l,Lindoya,15,"26,0",telefone,boleto,62.723.110/0001-12
Jan-23-24,219175,comercio,agua_500ml,Minalba,50,2.5,balcao,debito,29.658.458/0001-29
2024-01-19,219176,comercio,agua_500ml,Crystal,8,2.5,balcao,boleto,57.759.841/0001-56
Jan-24-24,219177,consumidor_final,gas_p13,Ultragaz,12,110.0,whatsapp,pix,
06/01/2024,219178,comercio,gas_p45,Copagaz,5,380.0,whatsapp,boleto,31.985.665/0001-51
31-01-2024,219179,comercio,gas_p13,Ultragaz,9,"110,0",comercial,credito,73.994.534/0001-93
30-01-2024,219180,comercio,gas_p13,Ultragaz,10,110.0,balcao,credito,44.216.658/0001-12
Jan-08-24,219181,comercio,galao_25l,Bonafont,14,26.0,telefone,debito,40.827.284/0001-30
01-01-2024,219182,comercio,agua_500ml,Minalba,7,2.5,comercial,boleto,94.726.239/0001-66
2024-01-22,219183,comercio,agua_500ml,Minalba,2,2.5,telefone,debito,43.781.475/0001-29
31-01-2024,,comercio,gas_p45,Copagaz,8,380.0,comercial,pix,18.920.921/0001-93
Jan-07-24,219185,consumidor_final,gas_p45,Copagaz,12,380.0,comercial,credito,
08/01/2024,219186,comercio,agua_500ml,Minalba,9,"R$ 2,5",comercial,debito,
Jan-03-24,219187,comercio,galao_25l,Lindoya,43,26.0,whatsapp,debito,31.848.454/0001-68
07-01-2024,219188,comercio,gas_p13,Ultragaz,20,110.0,telefone,boleto,49.862.608/0001-31
22-01-2024,219189,consumidor_final,galao_25l,Bonafont,45,26.0,balcao,,
2024-01-28,219190,comercio,gas_p45,Fogás,22,380.0,balcao,credito,
22-01-2024,219191,comercio,agua_500ml,Minalba,23,2.5,balcao,debito,87.718.218/0001-91
31/01/2024,219192,comercio,galao_25l,Lindoya,14,26.0,telefone,debito,89.771.710/0001-72
2024-01-24,219193,comercio,gas_p13,Ultragaz,1,110.0,whatsapp,debito,69.828.742/0001-99
24-01-2024,219194,consumidor_final,galao_25l,Bonafont,35,26.0,balcao,credito,
21-01-2024,219195,comercio,agua_500ml,Minalba,29,2.5,comercial,debito,98.252.842/0001-17
2024-01-03,219196,consumidor_final,gas_p45,Copagaz,38,"R$ 380,0",telefone,debito,
Jan-24-24,219197,comercio,gas_p13,Liquigás,17,110.0,whatsapp,boleto,13.873.391/0001-63
30/01/2024,219198,comercio,gas_p45,Fogás,30,"380,0",telefone,boleto,32.118.331/0001-85
01-01-2024,219199,comercio,agua_500ml,Minalba,14,"R$ 2,5",whatsapp,credito,69.794.100/0001-30
17/01/2024,219200,consumidor_final,agua_500ml,Crystal,16,2.5,comercial,boleto,
2024-01-02,219201,comercio,gas_p13,Liquigás,3,"110,0",telefone,credito,29.329.557/0001-80
Jan-29-24,219202,consumidor_final,gas_p13,Ultragaz,31,110.0,telefone,debito,
26/01/2024,219203,consumidor_final,galao_25l,Lindoya,50,26.0,balcao,debito,
Jan-05-24,219204,comercio,gas_p13,Ultragaz,22,"110,0",whatsapp,debito,74.845.999/0001-66
03-01-2024,219205,comercio,agua_500ml,Minalba,43,2.5,balcao,boleto,93.244.398/0001-94
12/01/2024,219206,comercio,agua_500ml,Minalba,49,2.5,comercial,pix,53.628.970/0001-15
Jan-29-24,219207,comercio,gas_p13,Ultragaz,16,110.0,balcao,debito,67.596.206/0001-78
25/01/2024,219208,comercio,agua_500ml,Minalba,50,2.5,whatsapp,debito,39.413.675/0001-80
2024-01-01,219209,consumidor_final,agua_500ml,Crystal,19,2.5,balcao,dinheiro,
19/01/2024,219210,comercio,agua_500ml,Crystal,40,2.5,balcao,dinheiro,
25-01-2024,219211,comercio,gas_p13,Liquigás,19,"R$ 110,0",telefone,boleto,58.193.711/0001-81
14-01-2024,219212,comercio,gas_p45,Copagaz,47,380.0,balcao,dinheiro,48.599.607/0001-71
30-01-2024,219213,consumidor_final,gas_p45,Fogás,21,380.0,whatsapp,boleto,
01-01-2024,219214,comercio,agua_500ml,Minalba,18,2.5,balcao,pix,20.148.823/0001-74
2024-01-18,219215,consumidor_final,agua_500ml,Minalba,29,2.5,comercial,dinheiro,
2024-01-14,219216,comercio,agua_500ml,Minalba,43,2.5,balcao,,92.127.910/0001-26
04-01-2024,219217,consumidor_final,gas_p13,Ultragaz,25,110.0,balcao,pix,
Jan-07-24,219218,comercio,agua_500ml,Crystal,6,2.5,telefone,dinheiro,24.629.479/0001-30
27/01/2024,219219,consumidor_final,agua_500ml,Crystal,21,2.5,comercial,debito,
Jan-27-24,219220,comercio,galao_25l,Lindoya,27,26.0,balcao,pix,13.648.659/0001-50
24-01-2024,219221,comercio,gas_p13,Ultragaz,13,"R$ 110,0",whatsapp,dinheiro,99.307.401/0001-83
28/01/2024,219222,comercio,agua_500ml,Minalba,6,"R$ 2,5",balcao,dinheiro,89.138.179/0001-12
Jan-13-24,219223,comercio,agua_500ml,Minalba,25,2.5,telefone,pix,45.919.198/0001-26
Jan-08-24,219224,consumidor_final,galao_25l,Lindoya,18,26.0,balcao,pix,
2024-01-05,219225,consumidor_final,galao_25l,Bonafont,18,"R$ 26,0",telefone,boleto,
09/01/2024,219226,comercio,gas_p45,Fogás,46,380.0,telefone,boleto,83.196.262/0001-92
Jan-22-24,219227,consumidor_final,gas_p13,Liquigás,-5,110.0,comercial,pix,
18/01/2024,219228,consumidor_final,gas_p13,Ultragaz,28,110.0,whatsapp,debito,
Jan-10-24,219229,comercio,agua_500ml,Crystal,17,"R$ 2,5",balcao,credito,
Jan-06-24,219230,consumidor_final,gas_p13,Liquigás,5,"R$ 110,0",balcao,boleto,
Jan-08-24,219231,comercio,gas_p45,Copagaz,22,"R$ 380,0",balcao,dinheiro,99.726.518/0001-81
2024-01-10,219232,comercio,gas_p13,Ultragaz,25,110.0,balcao,dinheiro,66.205.730/0001-40
Jan-14-24,219233,comercio,agua_500ml,Minalba,34,2.5,telefone,boleto,27.632.768/0001-23
2024-01-26,219234,comercio,gas_p45,Copagaz,47,380.0,whatsapp,credito,78.631.560/0001-12
26-01-2024,219235,comercio,agua_500ml,Crystal,39,2.5,balcao,dinheiro,53.246.755/0001-32
19-01-2024,219236,comercio,gas_p13,Liquigás,7,110.0,telefone,,57.906.936/0001-49
2024-01-28,219237,comercio,galao_25l,Bonafont,48,26.0,whatsapp,debito,70.491.422/0001-44
13/01/2024,219238,comercio,gas_p45,Copagaz,44,380.0,balcao,debito,59.638.152/0001-46
10/01/2024,219239,consumidor_final,agua_500ml,Minalba,17,2.5,balcao,boleto,
19-01-2024,219240,comercio,gas_p45,Copagaz,16,380.0,comercial,boleto,76.301.873/0001-19
2024-01-30,219241,consumidor_final,gas_p45,Copagaz,27,"380,0",balcao,dinheiro,
01-01-2024,219242,comercio,agua_500ml,Crystal,11,"R$ 2,5",comercial,credito,
Jan-21-24,219243,comercio,galao_25l,Lindoya,8,26.0,whatsapp,debito,71.948.993/0001-99
22/01/2024,,comercio,gas_p13,Ultragaz,41,110.0,comercial,debito,21.165.195/0001-14
15-01-2024,219245,consumidor_final,agua_500ml,Minalba,15,"R$ 2,5",balcao,boleto,
14/01/2024,219246,comercio,gas_p45,Copagaz,22,380.0,whatsapp,debito,54.253.120/0001-96
19/01/2024,219247,comercio,galao_25l,Bonafont,7,26.0,whatsapp,dinheiro,63.421.369/0001-87
12-01-2024,219248,comercio,gas_p45,Fogás,23,380.0,telefone,dinheiro,
2024-01-18,219249,comercio,agua_500ml,Crystal,5,2.5,comercial,,35.214.228/0001-50
11-01-2024,219250,comercio,gas_p45,Fogás,20,380.0,whatsapp,dinheiro,18.706.129/0001-37
11/01/2024,219251,consumidor_final,galao_25l,Lindoya,22,"26,0",comercial,,
2024-01-23,219252,consumidor_final,galao_25l,Lindoya,33,"R$ 26,0",telefone,boleto,
18/01/2024,219253,comercio,gas_p45,Fogás,15,380.0,balcao,dinheiro,33.482.814/0001-43
06/01/2024,219254,comercio,galao_25l,Lindoya,9,26.0,whatsapp,boleto,80.817.120/0001-74
13-01-2024,219255,comercio,agua_500ml,Crystal,21,2.5,telefone,credito,94.372.320/0001-77
Jan-11-24,219256,comercio,agua_500ml,Minalba,42,2.5,whatsapp,pix,33.884.607/0001-42
2024-01-31,219257,consumidor_final,agua_500ml,Minalba,30,2.5,comercial,boleto,
15-01-2024,219258,comercio,gas_p45,Copagaz,40,380.0,telefone,boleto,93.911.902/0001-84
Jan-15-24,219259,comercio,galao_25l,Bonafont,-5,26.0,balcao,boleto,32.409.646/0001-38
Jan-24-24,219260,comercio,gas_p45,Fogás,1,380.0,balcao,boleto,74.513.859/0001-86
15/01/2024,219261,comercio,gas_p45,Fogás,1,380.0,balcao,credito,99.526.892/0001-66
2024-01-23,219262,consumidor_final,agua_500ml,Minalba,29,2.5,whatsapp,boleto,
Jan-21-24,219263,comercio,agua_500ml,Minalba,40,2.5,whatsapp,boleto,17.452.162/0001-56
04-01-2024,,comercio,agua_500ml,Crystal,43,2.5,whatsapp,credito,15.736.416/0001-43
2024-01-26,219265,comercio,gas_p45,Copagaz,36,380.0,comercial,dinheiro,
08/01/2024,219266,comercio,galao_25l,Lindoya,20,26.0,comercial,debito,93.304.299/0001-48
10/01/2024,219267,comercio,gas_p45,Copagaz,38,380.0,whatsapp,boleto,89.930.656/0001-48
2024-01-23,219268,comercio,agua_500ml,Crystal,10,2.5,whatsapp,credito,19.441.625/0001-84
2024-01-23,219269,comercio,agua_500ml,Crystal,28,2.5,comercial,debito,88.899.447/0001-12
05-01-2024,219270,comercio,gas_p45,Fogás,10,380.0,whatsapp,pix,49.530.628/0001-57
Jan-28-24,219271,consumidor_final,agua_500ml,Minalba,3,2.5,comercial,dinheiro,
24/01/2024,219272,consumidor_final,galao_25l,Bonafont,18,26.0,comercial,pix,
2024-01-20,219273,comercio,galao_25l,Bonafont,28,26.0,whatsapp,dinheiro,16.571.900/0001-92
07-01-2024,219274,comercio,agua_500ml,Crystal,1,2.5,comercial,boleto,26.746.666/0001-68
Jan-26-24,219275,comercio,gas_p45,Fogás,5,380.0,whatsapp,,78.492.493/0001-21
23/01/2024,219276,comercio,gas_p45,Fogás,12,380.0,telefone,credito,53.131.928/0001-12
Jan-18-24,219277,comercio,gas_p45,Copagaz,2,"R$ 380,0",comercial,debito,54.359.112/0001-25
17/01/2024,219278,comercio,galao_25l,Lindoya,18,"R$ 26,0",whatsapp,boleto,74.950.565/0001-32
Jan-17-24,219279,comercio,gas_p45,Fogás,45,380.0,telefone,credito,92.217.473/0001-95
18/01/2024,219280,comercio,agua_500ml,Minalba,39,2.5,telefone,debito,33.158.433/0001-38
Jan-16-24,219281,comercio,galao_25l,Lindoya,33,26.0,balcao,debito,29.802.280/0001-25
Jan-01-24,219282,comercio,gas_p13,Liquigás,29,110.0,telefone,pix,69.112.165/0001-42
