data_venda,id_venda,tipo_cliente,produto,marca,quantidade,preco_unitario,canal_venda,forma_pagamento,cnpj,validacao_cnpj
2024-01-27,214078,comercio,galao_25l,Lindoya,27,26.0,telefone,boleto,55.479.294/0001-15,OK
2024-01-14,214079,comercio,gas_p45,Fogás,17,380.0,telefone,dinheiro,64.185.395/0001-65,OK
2024-01-21,214080,comercio,gas_p45,Copagaz,26,380.0,whatsapp,credito,71.455.878/0001-76,OK
2024-02-01,214081,consumidor_final,gas_p13,Liquigás,33,"R$ 110,0",balcao,debito,,OK
2024-01-26,214082,consumidor_final,gas_p45,Fogás,45,380.0,balcao,debito,,OK
2024-01-07,214083,comercio,gas_p45,Fogás,40,380.0,telefone,dinheiro,24.623.308/0001-35,OK
2024-01-24,214085,comercio,galao_25l,Bonafont,49,26.0,comercial,boleto,85.781.986/0001-10,OK
2024-01-22,214086,consumidor_final,gas_p45,Fogás,38,380.0,balcao,credito,,OK
2024-01-27,214087,comercio,agua_500ml,Minalba,15,2.5,comercial,debito,64.439.693/0001-50,OK
2024-04-01,214088,comercio,gas_p45,Copagaz,25,380.0,whatsapp,dinheiro,87.198.459/0001-25,OK
2024-01-20,214089,comercio,gas_p13,Liquigás,6,110.0,comercial,credito,33.704.332/0001-67,OK
2024-04-01,214090,comercio,gas_p45,Fogás,46,"R$ 380,0",comercial,pix,22.182.651/0001-57,OK
2024-01-29,214091,comercio,gas_p45,Copagaz,47,380.0,comercial,debito,61.235.541/0001-92,OK
2024-01-15,214092,consumidor_final,galao_25l,Bonafont,6,26.0,comercial,pix,,OK
2024-01-24,214093,comercio,gas_p45,Copagaz,48,380.0,whatsapp,credito,23.264.820/0001-52,OK
2024-01-23,214094,consumidor_final,agua_500ml,Minalba,23,2.5,comercial,pix,,OK
2024-01-22,214095,consumidor_final,agua_500ml,Crystal,10,"R$ 2,5",telefone,pix,,OK
2024-01-24,214096,comercio,gas_p45,Copagaz,13,380.0,comercial,debito,97.933.649/0001-59,OK
2024-01-15,214097,consumidor_final,gas_p13,Ultragaz,11,110.0,comercial,dinheiro,,OK
2024-01-30,214098,comercio,gas_p13,Ultragaz,13,110.0,whatsapp,pix,20.895.863/0001-86,OK
2024-12-01,214099,comercio,gas_p45,Copagaz,12,380.0,telefone,dinheiro,88.836.428/0001-85,OK
2024-01-26,214100,comercio,gas_p13,Ultragaz,8,110.0,comercial,credito,87.954.117/0001-30,OK
2024-12-01,214101,comercio,gas_p45,Fogás,39,380.0,whatsapp,dinheiro,53.791.305/0001-72,OK
2024-01-01,214102,comercio,agua_500ml,Crystal,29,"2,5",whatsapp,credito,21.968.688/0001-92,OK
2024-01-23,214103,comercio,gas_p13,Liquigás,17,110.0,balcao,boleto,74.770.935/0001-30,OK
2024-01-09,214104,comercio,gas_p45,Fogás,16,380.0,whatsapp,debito,17.947.832/0001-56,OK
2024-07-01,214105,consumidor_final,gas_p45,Fogás,6,380.0,telefone,debito,,OK
2024-01-16,214106,comercio,galao_25l,Lindoya,11,26.0,comercial,pix,47.439.200/0001-64,OK
2024-01-30,214107,consumidor_final,gas_p45,Fogás,17,"R$ 380,0",telefone,boleto,,OK
2024-01-22,214108,consumidor_final,agua_500ml,Crystal,10,2.5,balcao,credito,,OK
2024-01-13,214109,comercio,agua_500ml,Minalba,42,"2,5",telefone,debito,32.867.890/0001-92,OK
2024-01-03,214110,comercio,agua_500ml,Crystal,12,2.5,telefone,dinheiro,44.467.984/0001-12,OK
2024-01-17,214111,consumidor_final,gas_p45,Copagaz,3,380.0,balcao,debito,,OK
2024-08-01,214112,comercio,gas_p45,Copagaz,26,380.0,comercial,pix,92.952.156/0001-63,OK
2024-01-11,214113,comercio,gas_p13,Liquigás,31,110.0,whatsapp,dinheiro,34.741.950/0001-89,OK
2024-08-01,214114,comercio,gas_p45,Copagaz,15,380.0,whatsapp,pix,79.784.514/0001-37,OK
2024-01-18,214115,comercio,agua_500ml,Crystal,32,2.5,telefone,debito,16.322.359/0001-82,OK
2024-01-28,214116,comercio,agua_500ml,Crystal,30,2.5,telefone,boleto,56.316.174/0001-73,OK
2024-01-22,214117,comercio,gas_p13,Liquigás,4,110.0,telefone,pix,88.404.272/0001-61,OK
2024-01-23,214118,comercio,gas_p45,Copagaz,49,380.0,balcao,credito,32.142.744/0001-18,OK
2024-01-23,214119,consumidor_final,gas_p13,Liquigás,25,110.0,comercial,pix,,OK
2024-01-28,214120,comercio,galao_25l,Bonafont,16,26.0,comercial,dinheiro,45.877.562/0001-62,OK
2024-01-18,214121,consumidor_final,gas_p45,Fogás,46,380.0,balcao,credito,,OK
2024-01-01,214122,comercio,gas_p13,Liquigás,19,110.0,telefone,pix,,PENDENTE
2024-01-11,214123,comercio,gas_p45,Fogás,3,380.0,whatsapp,debito,90.349.673/0001-96,OK
2024-01-25,214124,comercio,agua_500ml,Minalba,10,"R$ 2,5",whatsapp,pix,70.406.663/0001-58,OK
2024-01-14,214125,comercio,galao_25l,Lindoya,22,26.0,balcao,dinheiro,34.475.292/0001-24,OK
2024-01-20,214126,comercio,gas_p13,Ultragaz,32,110.0,whatsapp,boleto,15.494.992/0001-21,OK
2024-01-17,214127,comercio,galao_25l,Lindoya,36,26.0,comercial,Não Informado,73.901.496/0001-23,OK
2024-01-18,214128,comercio,gas_p45,Copagaz,13,380.0,telefone,boleto,10.277.890/0001-96,OK
2024-01-10,214129,consumidor_final,agua_500ml,Crystal,5,2.5,telefone,pix,,OK
2024-01-14,214130,consumidor_final,gas_p45,Fogás,19,380.0,balcao,Não Informado,,OK
2024-01-24,214131,comercio,agua_500ml,Minalba,46,2.5,balcao,debito,75.714.731/0001-55,OK
2024-01-24,214132,comercio,agua_500ml,Crystal,5,"2,5",whatsapp,boleto,82.306.506/0001-18,OK
2024-01-29,214133,comercio,gas_p13,Ultragaz,17,110.0,comercial,credito,67.290.528/0001-52,OK
2024-01-21,214134,consumidor_final,galao_25l,Lindoya,2,26.0,balcao,debito,,OK
2024-01-03,214135,comercio,galao_25l,Bonafont,23,26.0,telefone,dinheiro,62.351.531/0001-89,OK
2024-06-01,214136,comercio,gas_p13,Ultragaz,5,110.0,balcao,dinheiro,90.402.624/0001-81,OK
2024-01-04,214137,comercio,gas_p13,Ultragaz,6,"110,0",telefone,credito,17.481.715/0001-70,OK
2024-01-26,214138,consumidor_final,agua_500ml,Crystal,34,2.5,balcao,boleto,,OK
2024-01-04,214139,comercio,gas_p45,Fogás,24,380.0,balcao,credito,96.616.997/0001-81,OK
2024-05-01,214140,consumidor_final,galao_25l,Bonafont,1,26.0,telefone,pix,,OK
2024-07-01,214141,consumidor_final,galao_25l,Bonafont,5,26.0,comercial,debito,,OK
2024-01-23,214142,consumidor_final,gas_p13,Ultragaz,32,110.0,balcao,credito,,OK
2024-01-26,214143,comercio,agua_500ml,Minalba,9,2.5,balcao,dinheiro,66.553.324/0001-38,OK
2024-01-30,214144,comercio,galao_25l,Bonafont,1,26.0,balcao,debito,57.139.613/0001-59,OK
2024-01-19,214145,comercio,agua_500ml,Minalba,32,2.5,comercial,pix,47.488.505/0001-10,OK
2024-01-21,214146,comercio,gas_p45,Fogás,9,380.0,balcao,boleto,35.417.997/0001-75,OK
2024-01-19,214147,comercio,agua_500ml,Crystal,26,2.5,whatsapp,pix,31.925.166/0001-92,OK
2024-02-01,214148,comercio,galao_25l,Bonafont,21,26.0,balcao,credito,90.772.910/0001-34,OK
2024-01-23,214149,comercio,agua_500ml,Crystal,34,2.5,comercial,debito,41.605.213/0001-20,OK
2024-01-31,214150,consumidor_final,gas_p45,Copagaz,43,"R$ 380,0",whatsapp,credito,,OK
2024-01-13,214151,consumidor_final,gas_p13,Ultragaz,46,110.0,comercial,dinheiro,,OK
2024-01-03,214152,comercio,gas_p45,Fogás,45,380.0,whatsapp,pix,64.784.341/0001-34,OK
2024-01-01,214153,comercio,agua_500ml,Crystal,9,2.5,comercial,pix,21.465.648/0001-26,OK
2024-01-17,214154,comercio,gas_p13,Liquigás,47,110.0,comercial,debito,60.261.371/0001-74,OK
2024-04-01,214155,comercio,agua_500ml,Crystal,20,2.5,whatsapp,dinheiro,71.792.855/0001-33,OK
2024-07-01,214156,consumidor_final,gas_p13,Ultragaz,16,110.0,whatsapp,credito,,OK
2024-01-10,214157,comercio,agua_500ml,Minalba,35,2.5,whatsapp,debito,63.860.764/0001-32,OK
2024-01-28,214158,consumidor_final,gas_p13,Liquigás,27,110.0,telefone,boleto,,OK
2024-01-16,214159,comercio,agua_500ml,Minalba,10,"R$ 2,5",telefone,dinheiro,93.326.260/0001-75,OK
2024-01-14,214160,comercio,agua_500ml,Minalba,12,2.5,telefone,credito,25.231.674/0001-40,OK
2024-11-01,214161,comercio,gas_p13,Liquigás,49,110.0,whatsapp,pix,,PENDENTE
2024-01-22,214162,comercio,agua_500ml,Crystal,21,2.5,telefone,pix,51.901.985/0001-37,OK
2024-01-01,214163,comercio,agua_500ml,Crystal,12,2.5,balcao,credito,17.617.964/0001-44,OK
2024-01-27,214164,comercio,agua_500ml,Crystal,17,2.5,telefone,credito,20.605.288/0001-45,OK
2024-01-21,214165,comercio,galao_25l,Lindoya,4,26.0,telefone,credito,72.229.778/0001-66,OK
2024-01-29,214166,comercio,agua_500ml,Minalba,9,"2,5",balcao,debito,19.544.339/0001-32,OK
2024-01-24,214167,comercio,agua_500ml,Minalba,33,2.5,whatsapp,boleto,,PENDENTE
2024-01-10,214168,comercio,galao_25l,Lindoya,1,26.0,comercial,credito,86.828.865/0001-71,OK
2024-01-20,214169,comercio,gas_p45,Fogás,36,380.0,balcao,pix,90.759.182/0001-82,OK
2024-01-18,214170,comercio,gas_p13,Ultragaz,7,110.0,whatsapp,credito,36.254.151/0001-96,OK
2024-01-13,214171,comercio,galao_25l,Lindoya,17,26.0,telefone,boleto,76.728.899/0001-68,OK
2024-01-17,214172,consumidor_final,galao_25l,Lindoya,14,26.0,balcao,boleto,,OK
2024-01-16,214173,comercio,gas_p13,Ultragaz,5,110.0,balcao,dinheiro,44.734.813/0001-26,OK
2024-01-22,214174,consumidor_final,agua_500ml,Minalba,22,2.5,telefone,boleto,,OK
2024-01-21,214175,comercio,gas_p45,Copagaz,7,380.0,whatsapp,credito,60.963.335/0001-56,OK
2024-01-08,214176,comercio,gas_p45,Fogás,30,380.0,comercial,pix,87.279.678/0001-31,OK
2024-12-01,214177,comercio,galao_25l,Bonafont,41,26.0,telefone,credito,76.218.148/0001-89,OK
2024-11-01,214178,comercio,gas_p13,Liquigás,32,110.0,whatsapp,boleto,75.636.128/0001-13,OK
2024-01-28,214179,consumidor_final,gas_p45,Copagaz,50,380.0,balcao,boleto,,OK
2024-01-24,214180,comercio,agua_500ml,Minalba,25,2.5,balcao,credito,38.420.685/0001-31,OK
2024-01-04,214181,consumidor_final,gas_p13,Ultragaz,33,110.0,balcao,credito,,OK
2024-12-01,214182,comercio,agua_500ml,Crystal,17,2.5,comercial,credito,34.599.706/0001-94,OK
2024-07-01,214183,comercio,gas_p13,Ultragaz,8,110.0,comercial,credito,51.594.623/0001-46,OK
2024-01-29,214184,consumidor_final,gas_p45,Copagaz,45,380.0,telefone,pix,,OK
2024-01-11,214185,comercio,agua_500ml,Minalba,35,2.5,whatsapp,debito,63.604.248/0001-54,OK
2024-07-01,214186,comercio,agua_500ml,Crystal,45,2.5,whatsapp,boleto,22.688.317/0001-28,OK
2024-08-01,214187,comercio,gas_p13,Ultragaz,1,110.0,comercial,pix,82.237.880/0001-86,OK
2024-01-11,214188,comercio,gas_p13,Ultragaz,21,110.0,telefone,debito,53.610.217/0001-31,OK
2024-01-27,214189,comercio,gas_p13,Liquigás,2,110.0,telefone,Não Informado,57.361.377/0001-92,OK
2024-01-19,214190,consumidor_final,gas_p13,Liquigás,13,110.0,whatsapp,credito,,OK
2024-01-16,214191,consumidor_final,gas_p13,Liquigás,18,110.0,comercial,credito,,OK
2024-01-01,214192,comercio,gas_p45,Fogás,1,"380,0",telefone,debito,19.337.776/0001-16,OK
2024-01-14,214193,comercio,galao_25l,Bonafont,6,"26,0",telefone,credito,31.137.441/0001-57,OK
2024-01-16,214194,consumidor_final,agua_500ml,Crystal,37,2.5,telefone,dinheiro,,OK
2024-01-01,214195,comercio,gas_p45,Copagaz,13,"380,0",comercial,credito,83.342.244/0001-59,OK
2024-10-01,214196,comercio,gas_p13,Ultragaz,37,110.0,comercial,credito,47.997.780/0001-81,OK
2024-01-22,214197,comercio,agua_500ml,Crystal,17,2.5,comercial,credito,40.520.230/0001-40,OK
2024-01-29,214198,consumidor_final,agua_500ml,Minalba,8,2.5,comercial,dinheiro,,OK
2024-01-25,214199,comercio,galao_25l,Lindoya,27,26.0,telefone,dinheiro,70.746.546/0001-80,OK
2024-01-02,214200,consumidor_final,gas_p45,Fogás,38,380.0,whatsapp,boleto,,OK
2024-01-20,214201,comercio,agua_500ml,Minalba,42,2.5,comercial,dinheiro,10.818.436/0001-45,OK
2024-07-01,214202,comercio,gas_p45,Copagaz,7,380.0,telefone,boleto,85.351.300/0001-63,OK
2024-01-02,214203,comercio,galao_25l,Lindoya,17,26.0,telefone,dinheiro,74.873.248/0001-21,OK
2024-12-01,214204,comercio,agua_500ml,Crystal,14,2.5,balcao,boleto,89.591.419/0001-60,OK
2024-01-07,214205,comercio,gas_p13,Liquigás,6,110.0,balcao,debito,83.795.830/0001-49,OK
2024-01-09,214206,comercio,gas_p13,Liquigás,23,"R$ 110,0",whatsapp,credito,29.934.846/0001-30,OK
2024-01-13,214207,comercio,gas_p45,Fogás,37,380.0,balcao,dinheiro,32.382.477/0001-93,OK
2024-01-22,214208,comercio,gas_p45,Fogás,29,380.0,balcao,credito,27.240.527/0001-51,OK
2024-01-17,214209,comercio,gas_p45,Fogás,46,380.0,balcao,credito,62.315.786/0001-96,OK
2024-01-23,214210,comercio,gas_p45,Fogás,30,380.0,balcao,credito,25.442.106/0001-37,OK
2024-01-30,214211,comercio,gas_p45,Fogás,14,380.0,telefone,dinheiro,99.186.766/0001-84,OK
2024-01-18,214212,consumidor_final,gas_p13,Ultragaz,34,110.0,telefone,boleto,,OK
2024-01-14,214213,consumidor_final,gas_p13,Liquigás,2,110.0,balcao,dinheiro,,OK
2024-08-01,214214,comercio,galao_25l,Bonafont,25,26.0,balcao,credito,68.733.923/0001-15,OK
2024-01-25,214215,comercio,gas_p13,Ultragaz,13,110.0,telefone,pix,43.877.918/0001-84,OK
2024-01-27,214216,consumidor_final,agua_500ml,Crystal,50,2.5,whatsapp,debito,,OK
2024-01-27,214217,comercio,agua_500ml,Minalba,18,2.5,telefone,dinheiro,26.449.140/0001-85,OK
2024-01-25,214218,comercio,galao_25l,Lindoya,46,26.0,telefone,credito,70.371.289/0001-33,OK
2024-01-17,214219,comercio,gas_p13,Liquigás,21,"R$ 110,0",comercial,credito,74.318.175/0001-57,OK
2024-07-01,214220,comercio,galao_25l,Bonafont,15,"R$ 26,0",comercial,Não Informado,30.314.692/0001-33,OK
2024-01-01,214221,comercio,agua_500ml,Minalba,1,2.5,balcao,boleto,74.858.963/0001-72,OK
2024-01-27,214222,comercio,gas_p45,Fogás,2,380.0,balcao,boleto,,PENDENTE
2024-01-16,214223,comercio,gas_p45,Fogás,3,380.0,telefone,pix,,PENDENTE
2024-01-07,214224,consumidor_final,galao_25l,Lindoya,50,26.0,balcao,credito,,OK
2024-01-20,214225,comercio,agua_500ml,Crystal,3,2.5,telefone,credito,42.234.347/0001-84,OK
2024-01-23,214226,comercio,agua_500ml,Minalba,4,2.5,whatsapp,boleto,,PENDENTE
2024-01-16,214227,comercio,gas_p45,Copagaz,7,380.0,whatsapp,credito,76.525.708/0001-89,OK
2024-05-01,214228,comercio,agua_500ml,Crystal,27,2.5,telefone,debito,51.236.480/0001-32,OK
2024-01-21,214229,comercio,agua_500ml,Minalba,1,2.5,comercial,debito,96.671.839/0001-91,OK
2024-01-31,214230,consumidor_final,gas_p13,Ultragaz,21,110.0,whatsapp,pix,,OK
2024-07-01,214231,comercio,galao_25l,Lindoya,1,26.0,comercial,credito,33.226.948/0001-17,OK
2024-01-31,214232,comercio,gas_p45,Copagaz,8,380.0,comercial,debito,43.660.177/0001-47,OK
2024-01-27,214233,comercio,galao_25l,Bonafont,19,26.0,balcao,debito,22.532.610/0001-44,OK
2024-01-29,214234,consumidor_final,agua_500ml,Crystal,11,2.5,telefone,boleto,,OK
2024-01-11,214235,consumidor_final,galao_25l,Bonafont,19,26.0,whatsapp,credito,,OK
2024-01-20,214236,comercio,gas_p45,Copagaz,14,"R$ 380,0",balcao,pix,25.401.737/0001-25,OK
2024-01-10,214237,comercio,gas_p13,Liquigás,50,"R$ 110,0",whatsapp,Não Informado,53.672.737/0001-61,OK
2024-01-02,214238,consumidor_final,agua_500ml,Minalba,48,2.5,whatsapp,boleto,,OK
2024-01-23,214239,consumidor_final,galao_25l,Bonafont,50,26.0,whatsapp,debito,,OK
2024-09-01,214240,consumidor_final,agua_500ml,Minalba,32,2.5,telefone,credito,,OK
2024-01-30,214241,comercio,agua_500ml,Crystal,39,2.5,telefone,credito,94.550.168/0001-36,OK
2024-01-02,214242,comercio,gas_p45,Fogás,47,380.0,whatsapp,dinheiro,,PENDENTE
2024-04-01,214243,consumidor_final,agua_500ml,Crystal,23,2.5,telefone,debito,,OK
2024-03-01,214244,comercio,agua_500ml,Crystal,5,2.5,whatsapp,Não Informado,48.511.276/0001-90,OK
2024-01-29,214245,comercio,gas_p13,Liquigás,39,110.0,comercial,pix,81.702.423/0001-85,OK
2024-01-25,214246,comercio,galao_25l,Lindoya,10,"26,0",telefone,dinheiro,33.315.989/0001-82,OK
2024-01-24,214247,comercio,gas_p45,Copagaz,29,380.0,telefone,debito,16.514.272/0001-18,OK
2024-01-24,214249,comercio,gas_p45,Copagaz,42,380.0,balcao,dinheiro,50.539.168/0001-69,OK
2024-01-29,214250,comercio,gas_p13,Liquigás,3,110.0,telefone,boleto,16.525.667/0001-41,OK
2024-01-23,214251,comercio,agua_500ml,Crystal,23,"2,5",telefone,debito,11.213.669/0001-34,OK
2024-01-22,214252,consumidor_final,agua_500ml,Crystal,39,2.5,balcao,dinheiro,,OK
2024-04-01,214253,consumidor_final,gas_p45,Copagaz,16,380.0,balcao,boleto,,OK
2024-01-09,214254,consumidor_final,gas_p13,Liquigás,33,110.0,telefone,boleto,,OK
2024-03-01,214255,consumidor_final,gas_p45,Fogás,33,380.0,balcao,dinheiro,,OK
2024-10-01,214256,consumidor_final,gas_p45,Copagaz,1,380.0,comercial,boleto,,OK
2024-04-01,214257,comercio,gas_p13,Ultragaz,42,110.0,comercial,pix,37.723.422/0001-99,OK
2024-10-01,214258,comercio,gas_p45,Copagaz,30,"R$ 380,0",telefone,boleto,57.109.836/0001-93,OK
2024-04-01,214259,comercio,galao_25l,Bonafont,20,26.0,whatsapp,Não Informado,72.618.160/0001-35,OK
2024-01-27,214260,comercio,agua_500ml,Minalba,47,2.5,comercial,pix,70.475.507/0001-10,OK
2024-01-20,214261,comercio,gas_p45,Fogás,19,380.0,balcao,boleto,40.638.863/0001-53,OK
2024-01-18,214262,comercio,agua_500ml,Crystal,1,2.5,telefone,dinheiro,55.320.443/0001-84,OK
2024-01-15,214263,comercio,agua_500ml,Minalba,19,"R$ 2,5",comercial,boleto,36.170.527/0001-54,OK
2024-01-09,214264,comercio,galao_25l,Bonafont,38,"R$ 26,0",comercial,boleto,63.220.714/0001-60,OK
2024-01-21,214265,consumidor_final,agua_500ml,Crystal,41,2.5,telefone,dinheiro,,OK
2024-10-01,214266,consumidor_final,galao_25l,Bonafont,10,"R$ 26,0",whatsapp,credito,,OK
2024-01-30,214267,comercio,agua_500ml,Minalba,37,2.5,comercial,debito,72.668.588/0001-96,OK
2024-05-01,214268,consumidor_final,gas_p45,Copagaz,44,"380,0",balcao,pix,,OK
2024-01-16,214269,consumidor_final,galao_25l,Bonafont,14,26.0,balcao,credito,,OK
2024-01-11,214270,comercio,gas_p13,Ultragaz,42,110.0,balcao,credito,84.734.509/0001-13,OK
2024-01-24,214271,consumidor_final,gas_p45,Copagaz,43,380.0,telefone,credito,,OK
2024-01-18,214272,comercio,gas_p13,Ultragaz,21,110.0,whatsapp,boleto,96.874.147/0001-87,OK
2024-01-20,214273,comercio,gas_p13,Liquigás,13,"R$ 110,0",comercial,pix,,PENDENTE
2024-01-25,214274,comercio,gas_p45,Fogás,2,380.0,comercial,dinheiro,23.120.210/0001-85,OK
2024-01-14,214275,consumidor_final,galao_25l,Bonafont,6,26.0,telefone,debito,,OK
2024-01-19,214276,comercio,agua_500ml,Crystal,13,2.5,balcao,credito,33.899.747/0001-17,OK
2024-01-04,214277,comercio,galao_25l,Lindoya,32,26.0,balcao,debito,,PENDENTE
2024-01-08,214278,comercio,galao_25l,Lindoya,6,"26,0",balcao,dinheiro,66.271.768/0001-87,OK
2024-01-06,214279,comercio,gas_p13,Liquigás,42,110.0,telefone,boleto,68.417.949/0001-24,OK
2024-01-28,214280,comercio,galao_25l,Lindoya,9,26.0,comercial,boleto,30.499.762/0001-89,OK
2024-01-30,214281,comercio,galao_25l,Bonafont,29,"R$ 26,0",telefone,boleto,57.733.420/0001-49,OK
2024-01-23,214282,comercio,gas_p13,Liquigás,21,110.0,balcao,credito,30.385.844/0001-45,OK
2024-01-31,214283,comercio,gas_p13,Ultragaz,27,110.0,comercial,dinheiro,74.981.841/0001-52,OK
2024-01-24,214284,comercio,gas_p13,Liquigás,40,110.0,telefone,dinheiro,65.387.411/0001-48,OK
2024-01-25,214285,consumidor_final,agua_500ml,Minalba,31,2.5,whatsapp,dinheiro,,OK
2024-12-01,214286,comercio,galao_25l,Bonafont,6,26.0,balcao,debito,98.114.193/0001-49,OK
2024-01-15,214287,comercio,galao_25l,Bonafont,9,26.0,telefone,dinheiro,95.575.758/0001-80,OK
2024-01-31,214288,comercio,galao_25l,Lindoya,47,26.0,balcao,credito,96.758.308/0001-43,OK
2024-01-24,214289,comercio,gas_p45,Fogás,26,380.0,whatsapp,debito,66.256.195/0001-67,OK
2024-01-13,214290,comercio,gas_p45,Fogás,6,380.0,comercial,pix,37.132.676/0001-72,OK
2024-01-30,214291,comercio,gas_p13,Liquigás,49,110.0,whatsapp,pix,,PENDENTE
2024-01-13,214292,comercio,gas_p45,Copagaz,41,380.0,balcao,Não Informado,70.682.949/0001-78,OK
2024-10-01,214293,comercio,agua_500ml,Minalba,33,2.5,whatsapp,pix,37.774.369/0001-14,OK
2024-10-01,214294,comercio,agua_500ml,Minalba,34,2.5,telefone,pix,66.673.190/0001-62,OK
2024-01-15,214295,comercio,gas_p45,Copagaz,40,380.0,balcao,credito,52.834.143/0001-75,OK
2024-01-02,214296,comercio,gas_p13,Ultragaz,42,110.0,telefone,pix,28.557.361/0001-55,OK
2024-01-15,214297,consumidor_final,gas_p45,Fogás,29,380.0,comercial,boleto,,OK
2024-09-01,214298,comercio,gas_p45,Fogás,11,380.0,telefone,pix,29.686.237/0001-31,OK
2024-01-11,214299,comercio,gas_p13,Liquigás,22,110.0,whatsapp,dinheiro,92.568.618/0001-74,OK
2024-01-26,214300,consumidor_final,galao_25l,Bonafont,23,26.0,balcao,boleto,,OK
2024-01-22,214301,comercio,galao_25l,Lindoya,1,26.0,comercial,Não Informado,47.573.753/0001-27,OK
2024-01-07,214302,comercio,gas_p13,Liquigás,29,"110,0",balcao,credito,92.810.337/0001-45,OK
2024-01-11,214303,comercio,gas_p13,Liquigás,50,110.0,balcao,boleto,75.182.536/0001-65,OK
2024-09-01,214304,comercio,agua_500ml,Crystal,18,2.5,comercial,boleto,13.635.109/0001-84,OK
2024-11-01,214305,comercio,agua_500ml,Crystal,42,2.5,whatsapp,boleto,20.159.803/0001-54,OK
2024-08-01,214306,consumidor_final,galao_25l,Bonafont,36,"26,0",comercial,dinheiro,,OK
2024-01-28,214307,consumidor_final,agua_500ml,Minalba,6,2.5,telefone,credito,,OK
2024-01-06,214308,comercio,galao_25l,Bonafont,4,26.0,balcao,boleto,96.914.593/0001-68,OK
2024-01-18,214309,comercio,gas_p45,Fogás,49,380.0,balcao,debito,11.523.956/0001-61,OK
2024-01-07,214310,comercio,gas_p13,Liquigás,32,110.0,telefone,dinheiro,65.584.880/0001-95,OK
2024-01-10,214311,comercio,agua_500ml,Crystal,35,2.5,telefone,pix,92.333.582/0001-26,OK
2024-01-25,214312,consumidor_final,agua_500ml,Crystal,43,2.5,balcao,dinheiro,,OK
2024-01-24,214313,comercio,gas_p13,Liquigás,38,"110,0",balcao,debito,37.155.333/0001-31,OK
2024-01-24,214314,comercio,gas_p45,Fogás,29,380.0,comercial,boleto,63.352.384/0001-56,OK
2024-06-01,214315,comercio,agua_500ml,Minalba,12,2.5,balcao,boleto,95.533.558/0001-63,OK
2024-01-31,214316,consumidor_final,agua_500ml,Minalba,3,2.5,telefone,pix,,OK
2024-01-13,214317,consumidor_final,agua_500ml,Crystal,24,2.5,telefone,debito,,OK
2024-01-15,214318,comercio,gas_p13,Ultragaz,36,110.0,whatsapp,dinheiro,26.677.873/0001-67,OK
2024-01-08,214319,comercio,gas_p13,Liquigás,35,110.0,comercial,debito,52.389.648/0001-10,OK
2024-01-03,214320,comercio,gas_p45,Fogás,3,380.0,telefone,dinheiro,44.684.718/0001-35,OK
2024-01-14,214321,consumidor_final,gas_p13,Liquigás,34,"110,0",balcao,boleto,,OK
2024-01-20,214322,comercio,gas_p13,Ultragaz,10,"R$ 110,0",balcao,pix,78.446.844/0001-13,OK
2024-01-15,214323,comercio,gas_p45,Copagaz,10,380.0,comercial,credito,53.837.704/0001-80,OK
2024-04-01,214324,comercio,gas_p45,Fogás,16,380.0,whatsapp,credito,80.629.266/0001-10,OK
2024-01-09,214325,comercio,gas_p45,Copagaz,27,380.0,comercial,dinheiro,67.544.192/0001-48,OK
2024-01-25,214326,comercio,gas_p13,Liquigás,14,110.0,whatsapp,credito,23.599.202/0001-54,OK
2024-01-26,214327,comercio,gas_p13,Liquigás,7,110.0,balcao,credito,25.472.258/0001-33,OK
